@relation Ribosome_biogenesis
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute class {1,2,3,4,5 }
@data
0.004350,0.000182,0.004386,0.000175,0.002483,0.000133,0.001876,0.000197,0.002148,0.000352,0.044337,1.922961,0.558138,2.248692,0.556645,9.515106,6.628422,2.337700,3.365553,0.805927,1.252136,-0.112908,0.579460,0.002065,0.001056,1
0.004294,0.000148,0.004205,0.000164,0.003118,0.000296,0.002014,0.000223,0.002541,0.000623,0.050436,2.411454,0.274130,1.681614,0.521014,8.906174,4.228808,2.134514,3.278908,0.984487,1.349105,-0.030234,0.310030,0.000781,0.004433,1
0.004821,0.000403,0.004767,0.000354,0.002931,0.000257,0.001990,0.000225,0.002367,0.000532,0.064828,0.934844,0.750978,1.907747,0.676204,8.148725,6.569949,2.307398,2.989669,0.451169,0.981672,-0.250585,0.759683,0.002331,0.007118,1
0.004310,0.000184,0.004269,0.000170,0.002474,0.000114,0.001925,0.000222,0.002164,0.000333,0.048449,2.086345,0.420459,1.791572,0.544602,9.228916,5.001815,2.213375,3.280543,0.868824,1.286882,-0.062400,0.437421,0.000753,0.002910,1
0.003969,0.000140,0.003923,0.000133,0.002630,0.000150,0.001950,0.000249,0.002277,0.000406,0.061412,2.258848,0.197685,1.379417,0.531502,8.718436,3.359179,2.017862,3.129935,0.932640,1.316619,-0.022241,0.261331,0.000754,0.002811,1
0.006405,0.000553,0.006467,0.000483,0.005300,0.001784,0.002467,0.000306,0.003574,0.001829,0.054513,1.448936,0.709641,2.077468,0.595357,7.246809,8.073128,2.353781,3.200686,0.611906,1.125010,-0.196873,0.716675,0.001814,0.004127,3
0.005913,0.000475,0.005934,0.000407,0.003647,0.000551,0.002139,0.000277,0.002661,0.000842,0.065362,1.478919,0.509443,1.480789,0.602569,9.104865,4.444139,2.153939,3.042226,0.654259,1.153429,-0.109846,0.546321,0.007304,0.005023,3
0.004564,0.000196,0.004507,0.000185,0.002725,0.000149,0.001997,0.000254,0.002307,0.000428,0.058104,1.874771,0.355588,1.488810,0.552268,8.880269,3.905029,2.093481,3.110461,0.759212,1.230711,-0.052453,0.394616,0.003649,0.003823,1
0.004546,0.000168,0.004507,0.000162,0.002629,0.000140,0.002068,0.000258,0.002264,0.000356,0.059353,2.048734,0.240934,1.353543,0.523585,9.704430,3.333525,2.016632,3.075995,0.763811,1.243879,-0.029390,0.296455,0.004064,0.002625,1
0.005118,0.000282,0.005044,0.000247,0.003172,0.000312,0.002044,0.000271,0.002596,0.000650,0.062287,1.411703,0.533591,1.479917,0.600468,8.935880,4.639547,2.152373,3.042277,0.600189,1.123451,-0.114991,0.558368,0.001615,0.003716,1
