@relation CecogClassifier-weka.filters.unsupervised.attribute.Remove-R144

@attribute ch_acd numeric
@attribute ch_area_ratio numeric
@attribute ch_cc numeric
@attribute ch_max_val_0 numeric
@attribute ch_max_val_1 numeric
@attribute ch_max_val_2 numeric
@attribute ch_mean_area numeric
@attribute ch_rugosity numeric
@attribute ch_thresh_cc numeric
@attribute ch_variance_area numeric
@attribute circularity numeric
@attribute dist_max numeric
@attribute dist_min numeric
@attribute dist_ratio numeric
@attribute dyn_distance_nb_max numeric
@attribute dyn_distance_radius_0 numeric
@attribute dyn_distance_radius_1 numeric
@attribute dyn_distance_radius_2 numeric
@attribute dyn_distance_radius_3 numeric
@attribute eccentricity numeric
@attribute ellip_axis_ratio numeric
@attribute ellip_major_axis numeric
@attribute ellip_minor_axis numeric
@attribute granu_close_area_1 numeric
@attribute granu_close_area_2 numeric
@attribute granu_close_area_3 numeric
@attribute granu_close_area_5 numeric
@attribute granu_close_area_7 numeric
@attribute granu_close_volume_1 numeric
@attribute granu_close_volume_2 numeric
@attribute granu_close_volume_3 numeric
@attribute granu_close_volume_5 numeric
@attribute granu_close_volume_7 numeric
@attribute granu_open_area_1 numeric
@attribute granu_open_area_2 numeric
@attribute granu_open_area_3 numeric
@attribute granu_open_area_5 numeric
@attribute granu_open_area_7 numeric
@attribute granu_open_volume_1 numeric
@attribute granu_open_volume_2 numeric
@attribute granu_open_volume_3 numeric
@attribute granu_open_volume_5 numeric
@attribute granu_open_volume_7 numeric
@attribute gyration_radius numeric
@attribute gyration_ratio numeric
@attribute h16_2ASM numeric
@attribute h16_2CON numeric
@attribute h16_2COR numeric
@attribute h16_2COV numeric
@attribute h16_2DAV numeric
@attribute h16_2ENT numeric
@attribute h16_2IDM numeric
@attribute h16_2PRO numeric
@attribute h16_2SAV numeric
@attribute h16_2SET numeric
@attribute h16_2SHA numeric
@attribute h16_2SVA numeric
@attribute h16_2VAR numeric
@attribute h16_2average numeric
@attribute h16_2variance numeric
@attribute h16_ASM numeric
@attribute h16_CON numeric
@attribute h16_COR numeric
@attribute h16_COV numeric
@attribute h16_DAV numeric
@attribute h16_ENT numeric
@attribute h16_IDM numeric
@attribute h16_PRO numeric
@attribute h16_SAV numeric
@attribute h16_SET numeric
@attribute h16_SHA numeric
@attribute h16_SVA numeric
@attribute h16_VAR numeric
@attribute h16_average numeric
@attribute h16_variance numeric
@attribute h1_2ASM numeric
@attribute h1_2CON numeric
@attribute h1_2COR numeric
@attribute h1_2COV numeric
@attribute h1_2DAV numeric
@attribute h1_2ENT numeric
@attribute h1_2IDM numeric
@attribute h1_2PRO numeric
@attribute h1_2SAV numeric
@attribute h1_2SET numeric
@attribute h1_2SHA numeric
@attribute h1_2SVA numeric
@attribute h1_2VAR numeric
@attribute h1_2average numeric
@attribute h1_2variance numeric
@attribute h1_ASM numeric
@attribute h1_CON numeric
@attribute h1_COR numeric
@attribute h1_COV numeric
@attribute h1_DAV numeric
@attribute h1_ENT numeric
@attribute h1_IDM numeric
@attribute h1_PRO numeric
@attribute h1_SAV numeric
@attribute h1_SET numeric
@attribute h1_SHA numeric
@attribute h1_SVA numeric
@attribute h1_VAR numeric
@attribute h1_average numeric
@attribute h1_variance numeric
@attribute h4_2ASM numeric
@attribute h4_2CON numeric
@attribute h4_2COR numeric
@attribute h4_2COV numeric
@attribute h4_2DAV numeric
@attribute h4_2ENT numeric
@attribute h4_2IDM numeric
@attribute h4_2PRO numeric
@attribute h4_2SAV numeric
@attribute h4_2SET numeric
@attribute h4_2SHA numeric
@attribute h4_2SVA numeric
@attribute h4_2VAR numeric
@attribute h4_2average numeric
@attribute h4_2variance numeric
@attribute h4_ASM numeric
@attribute h4_CON numeric
@attribute h4_COR numeric
@attribute h4_COV numeric
@attribute h4_DAV numeric
@attribute h4_ENT numeric
@attribute h4_IDM numeric
@attribute h4_PRO numeric
@attribute h4_SAV numeric
@attribute h4_SET numeric
@attribute h4_SHA numeric
@attribute h4_SVA numeric
@attribute h4_VAR numeric
@attribute h4_average numeric
@attribute h4_variance numeric
@attribute irregularity numeric
@attribute irregularity2 numeric
@attribute moment_I1 numeric
@attribute moment_I2 numeric
@attribute moment_I3 numeric
@attribute moment_I4 numeric
@attribute moment_I5 numeric
@attribute moment_I6 numeric
@attribute n2_avg numeric
@attribute n2_stddev numeric
@attribute n2_wavg numeric
@attribute n2_wdist numeric
@attribute n2_wiavg numeric
@attribute n_avg numeric
@attribute n_stddev numeric
@attribute n_wavg numeric
@attribute n_wdist numeric
@attribute n_wiavg numeric
@attribute perimeter numeric
@attribute princ_gyration_ratio numeric
@attribute princ_gyration_x numeric
@attribute princ_gyration_y numeric
@attribute roisize numeric
@attribute skewness_x numeric
@attribute skewness_y numeric
@attribute class {homogeneous,fine_speckled,coarse_speckled,centromere,nucleolar,cytoplasmatic}

@data
0.072218,0.988158,7,0.003329,0.001997,0.001332,4.142857,1,0,7.55102,1.307311,38.832976,23.853721,0.614265,1,32,0,0,0,0.122001,0.694453,0.679125,0.47162,0,0.000333,0,0,0,0.021891,0.016803,0.015176,0.007277,0.006301,0,0.000333,0,0.000999,0.003329,0.027334,0.013282,0.011478,0.009999,0.016093,0.413412,0.010646,0.049868,64.423627,0.013897,2.644978,6.266574,3.309077,0.25044,34353.6497,31.129117,2.486988,1550.73836,85.251293,32.88044,12.431272,32.88044,0.421844,0.335789,10.876081,0.055502,0.335789,1.078772,0.832106,0.972796,2.46171,0.901819,0.637453,0.374455,0.058996,1.06296,0.058996,0.086123,11.966003,0.024976,2.788526,2.215256,2.779722,0.570653,48654.5111,29.221833,2.463153,368.728363,140.609573,37.654277,13.503289,37.654277,0.55405,0.156317,7.969704,0.092453,0.156317,0.880979,0.921842,1.193762,2.390194,0.828423,0.705194,0.47182,0.103264,1.116939,0.103264,0.062688,26.115171,0.02399,2.619236,3.740727,3.073924,0.390623,39791.7824,30.172107,2.577072,812.362763,124.483451,34.615014,13.21569,34.615014,0.484103,0.242582,9.047458,0.074467,0.242582,0.995951,0.878709,1.092346,2.420623,0.883592,0.669342,0.421741,0.081096,1.089021,0.081096,0.27406,0.016724,0.170909,0.003564,0.000096,0.000003,0,0,11.252996,1.421228,5475.99035,513.740346,0.086599,118.510985,51.887762,49736.5433,513.740346,1.072177,254,0.694453,0.339562,0.23581,3004,0.058885,0.081945,homogeneous
0.047409,0.98816,17,0.001382,0.001152,0.000922,2.823529,0.989899,0,1.439446,1.271764,43.046487,32,0.743382,1,39,0,0,0,0.011013,0.900026,0.597371,0.53765,0.00023,0,0,0,0,0.018512,0.009894,0.008813,0.006231,0.006306,0.00023,0.00023,0.000691,0.001843,0.002765,0.021845,0.012304,0.012258,0.010615,0.010645,0.401846,0.009335,0.015535,10.62074,0.086647,0.738778,2.534896,4.544644,0.320914,1830.06503,20.055713,2.884994,140.647473,18.712408,6.471998,8.760409,6.471998,0.375064,0.407245,0.922804,0.075198,0.375483,1.35422,0.815435,1.322529,7.568032,1.101196,0.409174,0.536212,0.270433,3.596274,0.270433,0.034468,1.862128,0.124363,0.839858,0.831176,3.799046,0.645254,3909.88208,19.431446,3.104103,48.416209,31.421133,7.810913,9.300282,7.810913,0.447013,0.144463,2.784326,0.074836,0.134577,1.167784,0.933634,3.388832,7.454219,1.128595,-0.20064,0.961803,0.273886,3.659821,0.273886,0.022758,4.229855,0.119133,0.77926,1.45022,4.217913,0.486093,2225.38003,19.821056,3.04994,76.40228,26.541518,7.157826,9.185418,7.157826,0.412786,0.236455,2.180338,0.071597,0.226021,1.277283,0.887997,1.871544,7.519799,1.171055,0.003302,0.779966,0.261108,3.646889,0.261108,0.173337,0.004894,0.16148,0.000287,0.000136,0.000001,0,0,30.69447,4.162544,20577.1537,701.390783,0.169828,79.433871,24.146448,50192.8164,701.390783,0.468854,297,0.900026,0.298686,0.268825,4340,0.115779,0.057204,homogeneous
0.032417,0.93772,17,0.049354,0.011085,0.000771,40.058824,0.883895,2,14607.1142,1.478983,71.693793,28.160256,0.392785,2,47,0.978723,0,0,0.117659,0.699419,0.688898,0.481829,0.000386,0.000096,0.000771,0.008483,0.00935,0.015167,0.007625,0.007253,0.01251,0.013042,0.000193,0.000096,0.000578,0.000386,0.002313,0.016576,0.008916,0.008116,0.00938,0.012554,0.420339,0.005863,0.00529,39.522249,0.021384,1.428434,4.752146,5.762097,0.210521,20739.3164,38.061789,3.514507,875.64194,65.350513,23.790306,16.654822,23.790306,0.128618,1.052035,0.844241,0.113857,0.727728,2.387775,0.6685,13.290145,10.802914,1.710634,3.698943,1.633398,0.573567,5.037593,0.573567,0.014959,2.53141,0.032319,1.673224,1.17014,4.761374,0.543081,41732.2869,36.838383,3.740066,-186.965197,116.08626,29.840566,17.83417,29.840566,0.232285,0.184443,1.239481,0.139174,0.184443,1.823143,0.907778,23.585988,10.619897,1.747934,0.301737,2.76488,0.726174,5.217727,0.726174,0.008594,10.074033,0.02936,1.619452,2.337742,5.302385,0.36658,32448.9277,37.499678,3.69928,300.65886,99.771623,28.471539,17.580968,28.471539,0.177398,0.384061,1.1166,0.133563,0.36435,2.080541,0.819796,19.013254,10.715911,1.841541,1.900575,2.385725,0.691291,5.17578,0.691291,0.257441,-0.018291,0.176685,0.003673,0.000153,0.000006,0,0,43.829092,6.675913,77336.7743,1833.1818,0.117024,150.482167,46.027551,255125.346,1833.1818,0.437721,534,0.699419,0.344449,0.240914,10374,0.073185,0.008077,homogeneous
0.028368,0.973123,12,0.017302,0.001587,0.001111,12.833333,0.971722,1,846.138889,1.382529,60.307545,32.38827,0.537052,1,41,0,0,0,0.180474,0.635361,0.712898,0.452948,0.002063,0.000159,0,0.000317,0.002222,0.005597,0.002858,0.00243,0.005953,0.008504,0.002381,0.000635,0,0.000794,0.002063,0.008244,0.004844,0.004614,0.007689,0.008894,0.422311,0.007003,0.012553,28.220974,0.016708,1.364009,3.855983,5.015908,0.269644,4915.31907,30.507562,3.103126,246.315207,35.432661,18.176501,13.32579,18.176501,0.093182,2.53036,0.185774,0.223448,1.128225,2.821394,0.566239,40.226844,15.584297,1.949779,6.918427,3.195852,1.615093,7.228036,1.615093,0.038842,0.952836,0.048319,1.386874,0.62948,3.908034,0.715272,17108.616,28.768101,3.368202,-490.115354,73.263111,19.51301,14.069776,19.51301,0.196252,0.187606,0.528687,0.232524,0.18348,2.096454,0.908672,128.065874,15.072486,2.013824,-11.78115,6.49066,1.731023,7.444503,1.731023,0.021082,6.394043,0.039812,1.350651,1.773109,4.602582,0.456162,10102.2767,29.477876,3.310995,-151.119679,58.854279,18.709827,13.852448,18.709827,0.138682,0.683199,0.426507,0.226053,0.515448,2.498874,0.758978,77.399739,15.28017,2.101106,-3.357035,5.168638,1.668804,7.38236,1.668804,0.359316,0.02156,0.178346,0.00574,0.000204,0.000018,0,0.000001,61.538889,10.576939,63926.0071,1125.02889,0.263256,117.138889,37.014912,113212.369,1125.02889,0.551295,389,0.635361,0.356449,0.226474,6300,0.14748,0.037952,homogeneous
0.040966,0.989009,9,0.001389,0.001389,0.001191,4.555556,1,0,3.358025,1.263718,46.097722,33,0.715871,1,40,0,0,0,0.070733,0.761467,0.646974,0.492649,0,0,0,0,0,0.017421,0.010371,0.008462,0.00905,0.005522,0,0,0,0.000397,0,0.02016,0.010399,0.01013,0.012409,0.013294,0.406595,0.00882,0.008274,46.795234,0.018685,1.427807,5.414197,5.091645,0.179425,14299.4469,35.910859,3.343468,827.369546,52.90887,21.771677,15.248331,21.771677,0.241473,0.558745,1.883349,0.047982,0.524725,1.550901,0.741039,1.855721,8.747793,1.186299,1.048126,0.576598,0.197278,4.111534,0.197278,0.015851,5.851736,0.035809,1.626121,1.814796,4.438454,0.433888,25706.0706,34.15965,3.647164,152.879011,101.342521,26.298532,16.172553,26.298532,0.38036,0.171086,2.864943,0.062159,0.171086,1.249592,0.914457,2.366237,8.604746,1.18577,0.649887,0.929141,0.262113,4.21683,0.262113,0.0106,16.38197,0.033557,1.518428,3.138375,4.840461,0.289203,19223.5299,34.907481,3.556654,482.666474,84.620019,24.119557,15.884553,24.119557,0.306807,0.297524,2.541446,0.057338,0.296986,1.405911,0.851561,2.00987,8.657481,1.252924,0.862251,0.793337,0.239685,4.180248,0.239685,0.165106,0.005005,0.165319,0.001933,0.000011,0,0,0,35.438182,3.548633,28425.7942,833.902957,0.17066,138.878349,43.064905,102135.163,833.902957,0.733637,318,0.761467,0.323487,0.246325,5039,0.036001,0.002342,homogeneous
0.091489,0.953723,8,0.024668,0.018975,0.001626,22.125,1,2,1165.10938,1.458379,52.392748,20.248457,0.386474,1,31,0,0,0,0.301229,0.539709,0.785365,0.423869,0,0.000542,0,0.000542,0,0.012877,0.008539,0.005293,0.008244,0.004512,0,0.000542,0,0.001898,0.004879,0.016175,0.010778,0.010101,0.010795,0.013468,0.446224,0.008517,0.033706,57.736825,0.014912,1.83418,6.028676,3.769318,0.202836,23030.5998,37.302369,2.677704,1101.9019,70.457842,28.680786,15.636847,28.680786,0.811937,0.096546,0.537964,0.048049,0.096546,0.414826,0.951727,0.09242,3.89349,0.40404,-0.070254,0.10513,0.09122,1.898472,0.09122,0.081088,6.595049,0.027477,1.916913,1.602559,3.011549,0.599756,36343.4233,35.662217,2.623612,-49.412626,121.15179,32.644709,17.029829,32.644709,0.845285,0.044431,6.084589,0.039205,0.044431,0.370281,0.977785,0.448407,3.880615,0.395494,-0.253957,0.180087,0.075199,1.918092,0.075199,0.048548,17.702471,0.024941,1.85908,3.124134,3.408527,0.374785,28381.5116,36.557548,2.721709,432.110272,104.298511,31.077699,16.716707,31.077699,0.837114,0.069825,2.44396,0.041316,0.069825,0.384957,0.965087,0.21974,3.896731,0.392603,-0.136704,0.126048,0.079057,1.913453,0.079057,0.545409,0.059556,0.199116,0.011943,0.000593,0.000055,0,-0.000002,15.619409,1.809655,11008.0713,734.649499,0.100069,143.598536,46.169805,93583.4581,734.649499,1.044276,314,0.539709,0.392682,0.211934,3689,0.062961,0.160371,homogeneous
0.043065,0.987608,9,0.003137,0.002017,0.000896,4.666667,1,0,15.333333,1.25834,45.694639,30.265492,0.662342,1,37,0,0,0,0.109596,0.708922,0.67117,0.475807,0,0,0,0,0,0.008905,0.005527,0.003334,0.003212,0.002647,0,0,0,0.000224,0.001344,0.009924,0.006601,0.006368,0.004785,0.007144,0.411358,0.009002,0.008505,75.296334,0.010445,2.445577,6.946091,5.149211,0.150654,41103.3712,40.152185,3.531926,1862.67709,95.929125,40.604022,16.603047,40.604022,0.268892,0.546459,0.714955,0.139368,0.489369,1.502905,0.761025,1.41249,5.205592,1.16396,0.681693,0.61586,0.328645,2.358112,0.328645,0.028506,2.73608,0.021053,2.510262,1.073934,3.989845,0.615288,59382.1012,37.073248,3.578967,-188.948395,173.19408,45.183863,17.999657,45.183863,0.414043,0.079256,2.486573,0.134186,0.079256,1.085616,0.960372,2.46061,4.979514,1.085531,-0.213782,1.148078,0.328772,2.450129,0.328772,0.015168,12.548902,0.018647,2.466648,2.733011,4.599618,0.333142,46462.4041,38.334577,3.665719,580.222955,148.699296,43.90826,17.800783,43.90826,0.355431,0.178727,1.983081,0.134009,0.178727,1.262609,0.910637,1.712939,5.063062,1.193593,0.09204,0.99639,0.327272,2.442168,0.327272,0.227315,0.008745,0.169215,0.003138,0.000036,0.000001,0,0,20.230787,4.217695,13622.3569,756.252073,0.124047,150.742774,56.599002,91494.4311,756.252073,1.050095,298,0.708922,0.335585,0.237903,4463,0.005047,0.062506,homogeneous
0.041353,0.990881,13,0.000767,0.000767,0.000767,2.846154,1,0,0.745562,1.265527,50.249378,33.42155,0.665114,1,40,0,0,0,0.102703,0.717362,0.666726,0.478284,0,0,0,0,0,0.013056,0.00532,0.004503,0.003635,0.004443,0,0.000192,0.000767,0.000383,0.000959,0.014758,0.007231,0.00609,0.007467,0.008895,0.410268,0.008165,0.003536,73.069761,0.011791,2.614236,6.772812,6.107693,0.151089,38713.5662,36.235934,3.652403,1743.90799,97.153205,38.511785,14.731561,38.511785,0.110146,1.388885,0.643104,0.130647,0.883135,2.485924,0.608901,13.645969,11.18091,1.721414,4.398918,1.773001,0.672688,5.148888,0.672688,0.01111,2.959875,0.020966,2.850764,1.27765,5.014422,0.515594,63468.2447,33.917893,3.89212,-149.472841,182.535434,46.525093,16.320219,46.525093,0.221643,0.167783,1.1003,0.15665,0.167783,1.813788,0.916109,21.871254,10.889155,1.750484,0.446811,3.243273,0.839751,5.360686,0.839751,0.006045,14.036297,0.019548,2.771425,2.822463,5.643621,0.314357,52010.7297,34.92211,3.85164,555.132078,160.714488,44.480951,16.049849,44.480951,0.160798,0.39137,1.021494,0.149882,0.37143,2.12619,0.816279,18.488879,11.017084,1.883527,1.944228,2.854054,0.797798,5.322827,0.797798,0.247056,0.015405,0.16832,0.00291,0.000018,0,0,0,44.832055,7.39805,37182.8031,878.997891,0.223006,137.783359,57.161008,103923.125,878.997891,0.793807,324,0.717362,0.333363,0.239142,5216,0.021184,0.041438,homogeneous
0.058606,0.988585,8,0.002887,0.001924,0.001443,5,0.996633,0,11.25,1.299456,47.801674,29,0.606673,1,34,0,0,0,0.14974,0.664831,0.692643,0.46049,0.000241,0.000241,0,0.000241,0,0.022487,0.01464,0.011961,0.009043,0.006866,0.000722,0.000241,0,0.000722,0.000481,0.026171,0.015262,0.012846,0.011363,0.016028,0.415874,0.0087,0.041008,46.285309,0.028284,1.266019,5.39286,3.377347,0.240205,17850.3951,34.180046,2.510809,1010.8093,54.769872,18.222568,14.393593,18.222568,0.835927,0.084943,334.065499,0.002731,0.084943,0.367851,0.957529,0.126547,2.090435,0.365177,0.105338,0.087748,0.002738,1.002746,0.002738,0.09335,7.179683,0.04171,1.493018,1.663018,2.677884,0.614249,23120.3237,32.085598,2.39729,567.653369,89.769555,22.710737,15.21129,22.710737,0.900059,0.039602,79.81044,0.011883,0.039602,0.259006,0.980199,0.221377,2.063953,0.287686,0.130655,0.084214,0.012027,1.012176,0.012027,0.066284,14.788128,0.042077,1.371856,2.795902,2.976193,0.42752,19592.2548,32.857698,2.464119,742.97024,78.463601,20.620233,15.030898,20.620233,0.88132,0.055603,147.169716,0.006373,0.055603,0.291458,0.972198,0.153445,2.068516,0.309077,0.104131,0.076734,0.006415,1.006456,0.006415,0.329609,0.022358,0.172951,0.004479,0.00001,0.000001,0,0,10.05581,1.353981,6772.43685,719.695453,0.062269,129.442386,42.931138,78434.2131,719.695453,0.949957,297,0.664831,0.346321,0.230245,4157,0.024475,0.023274,homogeneous
0.050312,0.983401,7,0.005746,0.002873,0.002693,11.714286,0.991254,1,96.204082,1.296584,56.142675,31.064449,0.553313,1,37,0,0,0,0.208472,0.610797,0.72297,0.441588,0.000359,0.000359,0,0,0.000539,0.00307,0.002129,0.001658,0.003203,0.0037,0.000539,0.00018,0,0.000359,0.003591,0.003741,0.003005,0.004694,0.008063,0.011705,0.423581,0.007545,0.009422,65.941305,0.006268,2.410208,5.781696,5.504481,0.22562,23014.255,41.747072,3.404587,769.811617,79.613721,43.342022,17.982688,43.342022,0.067626,5.254795,0.080574,0.392899,1.62537,3.297959,0.485253,147.053164,18.865942,2.20102,17.831335,6.310063,3.386902,8.620286,3.386902,0.028682,1.771633,0.02071,2.32493,0.914477,4.430891,0.624785,75557.7718,39.370708,3.671589,-1719.78909,166.288125,44.704181,19.228184,44.704181,0.143714,0.270671,0.258415,0.392246,0.264536,2.494638,0.868345,464.650693,18.204652,2.348808,-36.008997,12.997034,3.51847,8.970058,3.51847,0.014184,16.642176,0.015957,2.288365,2.884907,5.213218,0.356073,42355.2565,40.708791,3.590716,-446.207099,127.866914,43.277425,18.911942,43.277425,0.092279,1.458816,0.19908,0.382476,0.816007,3.012767,0.655062,264.321683,18.576486,2.379559,-8.592183,9.979344,3.396481,8.880239,3.396481,0.346858,0.011089,0.179421,0.006711,0.000034,0.000002,0,0,74.402586,15.426116,67458.1302,1000.27689,0.357829,159.480158,55.397097,134505.882,1000.27689,0.833662,343,0.610797,0.361485,0.220794,5569,0.046874,0.032784,homogeneous
0.051108,0.988351,10,0.001875,0.001607,0.001072,3.5,1,0,2.85,1.265076,36.249138,31.144823,0.859188,1,36,0,0,0,0.007353,0.91763,0.5893,0.540759,0,0,0,0,0,0.014103,0.007298,0.005449,0.00511,0.005079,0,0,0,0.000268,0.001072,0.016198,0.009548,0.009628,0.008894,0.010713,0.399905,0.011032,0.009391,43.090336,0.009636,1.362203,4.812713,5.2681,0.220858,9850.71127,44.389147,3.222007,416.49778,47.933216,26.955561,19.788217,26.955561,0.191375,0.985013,0.410431,0.11781,0.696021,1.946875,0.680889,4.834558,10.888269,1.421147,1.632273,1.092322,0.600373,5.096124,0.600373,0.018202,3.433934,0.034449,1.280437,1.372697,4.64427,0.497944,33037.0981,42.593465,3.499639,-791.141526,97.516146,26.390292,20.610384,26.390292,0.274156,0.185013,1.373366,0.11363,0.185013,1.593466,0.907494,11.967338,10.616549,1.518789,-1.383743,2.080378,0.592666,5.215768,0.592666,0.012986,14.710147,0.023972,1.263869,2.722206,5.01296,0.342048,17240.7284,43.661324,3.381307,-154.941975,71.478387,25.870838,20.469559,25.870838,0.231501,0.399559,0.967229,0.11378,0.37,1.776478,0.817956,6.952846,10.761765,1.535386,0.14141,1.614862,0.591189,5.195882,0.591189,0.06795,0.004525,0.159924,0.000188,0.000003,0,0,0,43.461023,5.727455,24293.903,597.343959,0.283815,173.532548,44.235325,90786.2684,597.343959,1.225216,274,0.91763,0.29465,0.27038,3733,0.014549,0.012587,homogeneous
0.033267,0.990004,12,0.001143,0.000953,0.000953,3,1,0,2,1.331628,57.070132,28.635642,0.501762,2,37,1,0,0,0.231024,0.592249,0.737431,0.436742,0,0,0,0.000191,0.000191,0.012183,0.005442,0.004546,0.004121,0.003471,0,0.000381,0,0.000381,0.001905,0.013079,0.009003,0.006192,0.0071,0.009361,0.428529,0.007509,0.013565,59.778964,0.012174,2.549732,6.124643,4.629877,0.171591,33854.5647,36.579828,3.169387,1495.54286,95.583511,38.826279,15.227593,38.826279,0.391941,0.373858,2.787938,0.077557,0.368696,1.313893,0.816168,1.356753,4.197112,1.098586,0.670192,0.483711,0.14846,1.914208,0.14846,0.040819,3.347139,0.022027,2.644164,1.158621,3.60786,0.612613,53864.8655,33.703369,3.14972,-212.087218,164.290564,43.026829,16.272374,43.026829,0.567825,0.098294,3.909638,0.101635,0.098294,0.982275,0.950853,2.662935,4.07389,0.968906,0.316367,0.72693,0.202029,1.987798,0.202029,0.023948,12.489043,0.019593,2.589746,2.604776,4.117624,0.369141,41060.9292,34.859763,3.198915,451.647777,142.416794,41.766111,16.127493,41.766111,0.525107,0.182666,3.014447,0.095646,0.182666,1.091057,0.908667,1.949042,4.131689,1.019208,0.587153,0.579353,0.188855,1.974512,0.188855,0.409996,0.021001,0.183637,0.007791,0.000228,0.000023,0,0.000002,17.013145,3.103772,14693.8043,965.028577,0.089159,136.223471,52.764127,102145.302,965.028577,0.842251,342,0.592249,0.368715,0.218371,5249,0.135232,0.064224,homogeneous
0.059965,0.990166,13,0.002226,0.001199,0.001027,4.153846,0.994135,0,9.207101,1.25876,52,33,0.634615,1,45,0,0,0,0.112489,0.705469,0.672996,0.474778,0.000171,0.000171,0,0.000171,0,0.016397,0.009831,0.009325,0.008976,0.005518,0.000171,0.000171,0,0.000685,0.001027,0.01918,0.011988,0.009903,0.013253,0.007855,0.411806,0.007919,0.055824,38.891436,0.018163,1.502672,4.718215,3.416027,0.282143,12954.1157,34.92304,2.517332,651.103474,54.046671,22.693975,15.102413,22.693975,0.663962,0.179855,0.503077,0.087081,0.179855,0.672071,0.910072,0.147126,3.789264,0.603377,-0.057119,0.197207,0.157155,1.804704,0.157155,0.106048,6.667743,0.033991,1.621899,1.589934,2.843256,0.606101,24718.1259,33.049808,2.506357,-48.692059,90.922134,25.512377,15.729937,25.512377,0.674134,0.087273,3.508628,0.084018,0.087273,0.672006,0.956363,0.727934,3.712448,0.667369,-0.408372,0.405145,0.152289,1.812587,0.152289,0.074608,16.019497,0.030164,1.510933,2.839124,3.137873,0.425238,16804.929,33.859915,2.568891,314.516139,74.011056,23.435163,15.510396,23.435163,0.67983,0.133386,1.801138,0.082032,0.133386,0.67311,0.933307,0.38641,3.768666,0.636539,-0.208693,0.275767,0.149105,1.81764,0.149105,0.219154,0.005501,0.169584,0.003235,0.000026,0.000001,0,0,14.212843,1.582813,13367.6075,991.048801,0.063099,133.130822,40.30318,113667.951,991.048801,0.683679,341,0.705469,0.336498,0.237389,5840,0.046748,0.013286,homogeneous
0.026417,0.985023,16,0.002304,0.001997,0.001382,4.875,0.957784,0,14.984375,1.324983,56.089215,35.355339,0.630341,1,40,0,0,0,0.14623,0.668401,0.690536,0.461555,0.002457,0,0,0.000461,0.000768,0.004643,0.001921,0.001697,0.002401,0.002518,0.002611,0.000307,0,0.001075,0.000922,0.005498,0.002542,0.003268,0.005391,0.005637,0.415293,0.007404,0.004917,77.841353,0.00656,3.074675,6.561345,5.906564,0.171366,40465.9545,40.852719,3.602411,1313.71523,107.717155,52.717409,17.145687,52.717409,0.079047,5.233748,0.085733,0.493412,1.630922,3.268793,0.486435,168.866792,16.240758,2.250605,19.927321,7.02898,3.604337,7.304918,3.604337,0.019269,1.398256,0.017152,3.013711,0.822715,4.557925,0.644932,108188.482,37.79217,3.846983,-2012.97909,211.734939,55.709522,18.485353,55.709522,0.166315,0.206891,0.252381,0.486891,0.205953,2.391216,0.897118,466.861843,15.46615,2.295128,-35.705677,14.097343,3.715025,7.630099,3.715025,0.00947,13.407515,0.014268,3.008325,2.633526,5.365297,0.366013,74241.0832,39.08559,3.810389,-679.603899,177.632279,54.830264,18.226177,54.830264,0.121461,1.027539,0.206449,0.485361,0.663873,2.878291,0.704407,318.25635,15.797729,2.383715,-13.740623,11.725684,3.672688,7.566928,3.672688,0.244449,0.007637,0.172468,0.00435,0.000006,0,0,0,63.075564,15.78512,62482.6438,1123.1221,0.275232,153.272155,61.911184,139359.995,1123.1221,0.734698,379,0.668401,0.345268,0.230777,6511,0.017125,0.01788,homogeneous
0.042922,0.973346,13,0.015974,0.002028,0.001521,7.615385,0.986111,1,258.852071,1.293657,44.911023,29.274562,0.651835,1,35,0,0,0,0.072253,0.75914,0.652636,0.495442,0.000254,0,0,0.000254,0.002535,0.018428,0.010533,0.009917,0.010004,0.010417,0,0.000254,0.002789,0.001268,0.001521,0.021756,0.01173,0.014463,0.018399,0.016848,0.409694,0.009122,0.00651,40.551654,0.032237,1.323655,4.966442,5.380469,0.19822,25045.3501,33.171788,3.436261,1246.48156,60.718965,18.667138,14.102722,18.667138,0.363436,0.381914,2.506798,0.045246,0.344454,1.400515,0.831519,1.96614,8.405521,1.145037,0.923583,0.596746,0.182367,4.030534,0.182367,0.013837,4.794202,0.038138,1.568777,1.628551,4.62683,0.458715,30586.3511,33.79018,3.676634,633.040918,98.738085,25.227515,16.081009,25.227515,0.468824,0.107018,3.244342,0.060636,0.106888,1.101054,0.946569,2.773069,8.446232,1.080844,0.672963,0.925148,0.25283,4.169672,0.25283,0.008724,13.420539,0.036629,1.53904,2.844214,5.06372,0.305975,28566.333,33.897234,3.633997,1011.25466,88.993898,23.895922,15.52651,23.895922,0.421826,0.18679,2.927726,0.057204,0.186372,1.226769,0.906856,2.30643,8.458232,1.150544,0.882001,0.807581,0.236592,4.13593,0.236592,0.283457,0.008668,0.167849,0.002036,0.000217,0.000008,0,0,34.975152,3.990591,23566.6324,662.432049,0.183012,137.945994,42.390279,95608.9797,662.432049,0.619734,288,0.75914,0.326318,0.247721,3944,0.163235,0.032421,homogeneous
