@relation Semliki_virus
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1,2,3,4,5}
@data
0.004104,0.000096,0.004084,0.000095,0.011371,0.002257,0.006101,0.002985,1081.000000,0.611333,0.922355,0.667284,1.000000,133.882251,0.746665,43.095095,34.104315,-2.550549,0.064855,2.539095,0.034707,1.292650,0.516950,8.096708,2.719043,1.915551,3.072883,1.055310,1.367672,-0.015966,0.220280,0.001292,0.001347,0.035773,1.858025,0.711541,3.234983,0.573312,9.372428,11.023849,2.566297,3.522812,0.824832,1.237500,-0.203968,0.742344,0.108120,0.058495,0.070891,2.228276,0.028186,1.143687,0.534040,8.060158,2.357532,1.845683,2.965086,0.922749,1.314296,-0.003764,0.105494,0.001171,0.001963,0.063933,2.759156,-0.038560,1.309730,0.506176,8.137625,2.549317,1.882658,3.090702,1.152649,1.399661,-0.010126,0.176359,0.004207,0.004855,0.070967,2.199581,0.035888,1.132851,0.533005,8.073927,2.363331,1.847098,2.961924,0.901175,1.302147,-0.002324,0.082980,0.002704,0.001683,1
0.004016,0.000087,0.004009,0.000092,0.011477,0.002662,0.005413,0.003024,901.000000,0.791841,0.980413,0.748339,1.000000,115.154329,0.839197,43.487170,26.558815,-14.188137,0.044664,3.489596,0.026290,1.770906,0.455253,8.392901,3.677942,2.064344,3.374515,1.335851,1.492202,-0.017474,0.240791,0.002438,0.005861,0.042186,1.539780,0.773346,3.408646,0.601368,9.779682,12.046931,2.601377,3.371570,0.692569,1.170328,-0.271807,0.808721,0.043727,0.132211,0.063880,2.290938,0.073105,1.237796,0.525108,8.288156,2.652260,1.904490,3.035149,0.927353,1.320894,-0.004582,0.117686,0.001170,0.002548,0.045467,3.629435,-0.026180,1.742765,0.436662,8.378449,3.444161,2.029236,3.357098,1.305914,1.497408,-0.018499,0.247105,0.004311,0.001482,0.063298,2.366912,0.041466,1.233371,0.515952,8.291974,2.571590,1.887728,3.032966,0.935156,1.328380,-0.005549,0.129383,0.001862,0.000552,1
0.004034,0.000096,0.004011,0.000094,0.011602,0.002695,0.005675,0.003175,936.000000,0.760608,0.975000,0.724458,1.000000,117.154329,0.842532,43.017462,27.927450,-55.958794,0.049174,3.003650,0.077171,1.584522,0.473780,8.969586,3.503941,2.027815,3.278602,1.130548,1.426125,-0.024154,0.278590,0.002237,0.003719,0.043500,2.236010,0.624257,2.925338,0.545713,9.618005,9.661866,2.459996,3.373644,0.972437,1.313099,-0.190002,0.712506,0.014116,0.097896,0.054013,2.718282,0.038509,1.418767,0.490257,8.788115,2.936020,1.954926,3.162413,1.043080,1.383254,-0.004216,0.115270,0.002762,0.000828,0.048987,3.498660,-0.062876,1.591546,0.465395,8.973190,3.082391,1.978339,3.299297,1.387209,1.506076,-0.017749,0.240685,0.005899,0.003768,0.054265,2.754445,0.026983,1.420035,0.497177,8.798109,2.907023,1.947798,3.163145,1.100474,1.398220,-0.004975,0.125166,0.002302,0.004109,1
0.004110,0.000093,0.004101,0.000095,0.012768,0.002730,0.006531,0.003766,1680.000000,0.800078,0.903712,0.610022,1.000000,173.681241,0.691873,61.540235,36.917732,-50.453254,0.067210,2.443427,0.006965,1.233553,0.519316,8.580772,2.477616,1.867175,3.026813,1.001543,1.350990,-0.006530,0.140138,0.006395,0.000635,0.059126,1.771746,0.654440,2.472265,0.594302,9.894702,8.465695,2.402801,3.215291,0.831011,1.236815,-0.190098,0.701418,0.021885,0.129761,0.077135,2.054690,0.025950,1.054135,0.548762,8.700676,2.164154,1.804160,2.884884,0.866006,1.282582,-0.001627,0.068471,0.003370,0.001462,0.068885,2.470959,-0.010700,1.210219,0.527555,8.602519,2.418636,1.857724,3.014309,1.057373,1.356615,-0.010038,0.173385,0.003818,0.003979,0.077025,2.041452,0.034090,1.056292,0.551923,8.709531,2.185522,1.808813,2.885572,0.869425,1.280546,-0.002259,0.080662,0.000220,0.003101,1
0.004209,0.000128,0.004157,0.000107,0.013374,0.002536,0.006224,0.003658,935.000000,0.788877,0.973958,0.758929,1.000000,117.740115,0.833348,44.230685,27.181991,8.711939,0.068292,1.908343,0.312591,1.404431,0.569597,7.715629,3.637112,2.016944,3.042153,0.843882,1.262798,-0.051861,0.387512,0.001425,0.001487,0.050150,1.606345,0.693335,2.587754,0.571584,10.102233,8.867339,2.429592,3.252934,0.643595,1.159554,-0.213207,0.735418,0.220542,0.245955,0.091772,1.656804,0.136676,0.954748,0.583191,7.070015,2.181387,1.780235,2.748091,0.716724,1.198221,-0.016344,0.210632,0.001927,0.000959,0.066065,2.210063,0.211582,1.428266,0.544148,7.724528,3.371914,1.996006,3.071097,0.953972,1.314055,-0.036303,0.329019,0.004701,0.008778,0.090560,1.659437,0.142274,0.962381,0.585093,7.085248,2.209825,1.795476,2.760884,0.726556,1.197203,-0.013367,0.191140,0.001866,0.003367,1
0.004170,0.000094,0.004147,0.000096,0.016040,0.003756,0.006829,0.004816,974.000000,0.530707,0.975952,0.773016,1.000000,116.325902,0.889162,38.329572,32.486423,41.011785,0.061657,2.540852,0.092271,1.415065,0.513018,8.833142,3.057314,1.968965,3.116979,1.036065,1.368370,-0.019193,0.242563,0.002648,0.010017,0.045833,2.912543,0.535186,2.903384,0.527595,10.965478,9.570730,2.433057,3.438690,1.353637,1.425940,-0.133237,0.623369,0.140955,0.079662,0.085050,1.973018,0.045426,1.036875,0.558756,8.245726,2.160628,1.801250,2.851006,0.848238,1.268522,-0.004173,0.108941,0.001327,0.003641,0.063916,2.626250,0.061577,1.406900,0.527362,8.818750,2.970898,1.956849,3.117573,1.159123,1.394364,-0.013655,0.205056,0.001837,0.003258,0.084446,1.977200,0.044724,1.042666,0.555525,8.252930,2.162108,1.803083,2.853038,0.840725,1.264880,-0.003935,0.105901,0.001068,0.001639,1
0.004235,0.000103,0.004130,0.000109,0.030890,0.026696,0.008417,0.014431,687.000000,0.518927,0.978632,0.820789,1.000000,96.183766,0.914069,32.112235,27.450137,17.939318,0.057821,2.900990,0.044117,1.514538,0.500885,8.425743,3.168578,1.989181,3.196570,1.210132,1.430966,-0.023771,0.272319,0.007484,0.005040,0.168513,1.839934,0.810718,4.854154,0.641002,5.453795,17.601000,2.186958,2.822469,1.031122,1.266573,-0.302297,0.796767,0.410237,0.363928,0.074599,1.798107,0.204068,1.123345,0.570713,8.210143,2.719732,1.908593,2.922867,0.771237,1.229118,-0.020835,0.244531,0.002798,0.001802,0.058319,3.108696,-0.040032,1.490991,0.488202,8.409420,2.868607,1.937975,3.184586,1.282281,1.454523,-0.020988,0.255718,0.002951,0.002311,0.072805,1.908679,0.159109,1.126107,0.556742,8.229686,2.629760,1.895229,2.938671,0.798108,1.248074,-0.012990,0.194378,0.000670,0.001020,1
0.004171,0.000167,0.004076,0.000133,0.017554,0.005294,0.006573,0.005381,521.000000,0.671618,0.981168,0.748563,1.000000,84.426407,0.897146,30.019992,22.241737,-67.995304,0.135424,1.041475,0.550166,0.886237,0.656221,5.009217,3.359362,1.780867,2.440298,0.484147,1.015576,-0.137264,0.563296,0.007455,0.010665,0.036665,3.057604,0.509840,2.952388,0.482354,9.518433,9.387909,2.468417,3.531898,1.203237,1.445956,-0.137135,0.637915,0.150798,0.142063,0.163585,0.893682,0.341582,0.677007,0.693619,5.335938,1.820910,1.551252,2.166423,0.460786,0.958101,-0.062973,0.362942,0.005330,0.006595,0.130899,1.375000,0.438414,0.730753,0.633714,5.007979,3.029192,1.792703,2.485505,0.673148,1.129111,-0.088341,0.475292,0.006727,0.014545,0.160516,0.949964,0.312809,0.687182,0.694727,5.355969,1.814673,1.585171,2.192800,0.509008,0.978471,-0.051177,0.330623,0.002118,0.006908,1
0.004062,0.000092,0.004030,0.000091,0.016262,0.004833,0.006427,0.004970,580.000000,0.744053,0.957096,0.692951,1.000000,92.083261,0.841191,33.703490,22.518010,-61.771339,0.029899,5.014374,0.030925,2.617990,0.390082,9.236140,5.334382,2.242301,3.693189,1.778808,1.628727,-0.027184,0.311569,0.002698,0.003035,0.032572,3.802875,0.525247,3.763687,0.466587,10.431211,12.167239,2.570465,3.650573,1.568249,1.542790,-0.135477,0.642057,0.150750,0.062053,0.064292,2.293202,0.057848,1.223993,0.523637,8.750635,2.574730,1.889172,3.008291,0.925907,1.318505,-0.006687,0.141451,0.001988,0.001659,0.029713,5.576471,-0.072667,2.590970,0.387173,9.228235,4.820850,2.192017,3.691370,2.033218,1.699762,-0.028833,0.320267,0.001758,0.004931,0.064342,2.288141,0.066048,1.233845,0.523294,8.768488,2.611625,1.896611,3.014104,0.918727,1.314855,-0.006161,0.136004,0.001427,0.003914,1
0.004108,0.000095,0.004086,0.000096,0.012203,0.002254,0.006163,0.003316,867.000000,0.827420,0.966555,0.729798,1.000000,115.740115,0.799445,44.518552,25.000919,-77.521631,0.049004,3.202721,0.029564,1.686712,0.478826,9.303401,3.397744,2.022978,3.297090,1.291932,1.464324,-0.020958,0.260512,0.006693,0.002053,0.045705,3.240816,0.381357,2.516811,0.483239,10.454422,7.230236,2.330390,3.427399,1.337543,1.472461,-0.081682,0.503481,0.007465,0.047933,0.071494,2.080378,0.052283,1.093838,0.544470,8.136004,2.309903,1.835941,2.912818,0.865826,1.286595,-0.004698,0.116782,0.001521,0.000636,0.047756,3.163833,0.045044,1.703537,0.466316,9.333849,3.461961,2.033513,3.298810,1.189960,1.444010,-0.021465,0.263831,0.005551,0.005411,0.071031,2.103900,0.040888,1.087901,0.537383,8.146635,2.283253,1.828666,2.913932,0.854449,1.282326,-0.003651,0.103096,0.002310,0.004617,1
0.004128,0.000093,0.004145,0.000168,0.012872,0.002431,0.006108,0.003286,770.000000,0.635350,0.973451,0.737548,1.000000,104.325902,0.872228,35.863146,27.694400,87.647437,0.054613,2.918429,0.055799,1.553393,0.498828,8.253776,3.258860,2.000384,3.223609,1.207154,1.432122,-0.022127,0.263966,0.005949,0.003074,0.042921,2.626888,0.543201,2.891668,0.526938,10.333837,8.871937,2.431598,3.463965,1.148203,1.399838,-0.139984,0.638084,0.049820,0.016333,0.342573,0.499885,0.394271,0.383544,0.790816,3.830458,1.147469,1.207196,1.558060,0.313441,0.781713,-0.095810,0.383293,0.000982,0.001263,0.055375,3.069492,-0.019337,1.497834,0.477793,8.249153,2.946398,1.944939,3.198004,1.198624,1.439487,-0.022913,0.267588,0.001380,0.003782,0.338108,0.571838,0.289623,0.353007,0.784836,3.825962,1.032106,1.215249,1.582084,0.366391,0.825488,-0.055166,0.296617,0.003569,0.001640,1
0.004110,0.000092,0.004087,0.000094,0.014885,0.002760,0.007200,0.004218,614.000000,0.865015,0.966929,0.787179,1.000000,98.769553,0.775144,39.646640,19.892534,-3.153444,0.057625,2.920578,0.027789,1.505692,0.485398,8.783394,3.086656,1.971379,3.156875,1.146007,1.413753,-0.026148,0.283272,0.002127,0.002817,0.043171,1.694946,0.691014,2.613510,0.569813,9.980144,9.239678,2.464781,3.372541,0.698553,1.183552,-0.200468,0.728715,0.101553,0.093008,0.059964,2.543703,0.054468,1.337218,0.509868,9.023903,2.836746,1.938702,3.112774,1.023501,1.365376,-0.006241,0.139046,0.002717,0.001587,0.059154,2.825581,0.065937,1.531590,0.496446,8.786822,3.221997,1.993709,3.153546,1.149660,1.408493,-0.030006,0.302777,0.003639,0.002615,0.061181,2.495020,0.070846,1.332738,0.518745,9.036518,2.875465,1.944098,3.109436,1.034765,1.363179,-0.006592,0.142826,0.002053,0.000879,1
0.004115,0.000099,0.004091,0.000099,0.016225,0.003961,0.006616,0.004461,524.000000,0.745670,0.979439,0.768328,1.000000,86.183766,0.866303,31.895061,21.252155,82.897691,0.048422,3.554524,-0.039790,1.715064,0.443951,8.960557,3.281507,2.003049,3.299724,1.308003,1.484804,-0.032479,0.321594,0.004948,0.002863,0.033317,4.271462,0.415833,3.661156,0.443919,10.638051,10.351592,2.485469,3.635984,1.701057,1.581269,-0.126849,0.624095,0.029018,0.146512,0.073030,2.058209,0.090874,1.129422,0.547579,9.138880,2.469482,1.868652,2.942703,0.861466,1.280260,-0.008511,0.157640,0.004256,0.001370,0.053797,3.523035,-0.070517,1.624180,0.477310,9.008130,3.048714,1.953866,3.259955,1.491058,1.492441,-0.033441,0.324476,0.008602,0.003749,0.073368,2.054503,0.089935,1.127322,0.546285,9.155866,2.459920,1.866838,2.938939,0.856100,1.278302,-0.008850,0.160602,0.002906,0.002655,1
0.004103,0.000092,0.004092,0.000096,0.014747,0.003078,0.007306,0.004357,855.000000,0.781096,0.971591,0.730769,1.000000,112.911688,0.828017,42.055892,26.260159,-22.477210,0.042262,3.692810,-0.004294,1.852040,0.448262,9.394771,3.661149,2.056674,3.395236,1.413303,1.514895,-0.021141,0.264768,0.005410,0.004773,0.047652,2.057516,0.688423,3.231663,0.553479,10.420915,11.140478,2.465019,3.390493,0.880362,1.283701,-0.194792,0.720701,0.036804,0.082276,0.052036,2.836786,0.039909,1.475585,0.487801,9.631299,3.072626,1.977948,3.212126,1.107694,1.404138,-0.003449,0.105073,0.003681,0.002525,0.042657,3.439093,0.052995,1.835375,0.447136,9.416431,3.823753,2.080362,3.385304,1.252381,1.474172,-0.019121,0.251942,0.000827,0.003614,0.052180,2.852411,0.026481,1.468161,0.490618,9.643231,3.007521,1.967735,3.202600,1.126417,1.413248,-0.004260,0.116570,0.001450,0.001641,1
0.004155,0.000095,0.004121,0.000098,0.019787,0.006826,0.008613,0.007433,1814.000000,0.847351,0.906094,0.579183,1.000000,186.752309,0.646661,67.247898,35.710873,-34.215929,0.053185,3.171308,0.032352,1.654188,0.478323,9.226998,3.382491,2.023014,3.285259,1.264835,1.459395,-0.011203,0.190891,0.002748,0.003524,0.045658,1.616828,0.759007,3.196866,0.624789,8.848063,11.740232,2.564414,3.377532,0.823952,1.209047,-0.253688,0.790888,0.302784,0.213836,0.054423,2.757264,0.072730,1.486351,0.501075,9.102143,3.189743,1.997946,3.219146,1.118083,1.402903,-0.003879,0.111515,0.001186,0.001432,0.053679,3.222510,0.011974,1.644205,0.474800,9.236740,3.299711,2.011291,3.287628,1.281300,1.466130,-0.006864,0.149872,0.002717,0.001626,0.054976,2.774720,0.065509,1.486071,0.498132,9.119444,3.163538,1.994022,3.219407,1.116879,1.403803,-0.003008,0.098267,0.001271,0.002032,1
0.004160,0.000099,0.004127,0.000099,0.013034,0.003828,0.006016,0.003766,994.000000,0.604336,0.974510,0.772339,1.000000,119.154329,0.865202,40.000063,31.869228,-69.944582,0.075609,2.437856,-0.023931,1.149667,0.534795,7.108324,2.322359,1.822714,2.942788,1.058504,1.369402,-0.015408,0.212435,0.004644,0.004885,0.041687,3.053592,0.645019,4.142907,0.524462,10.093501,14.118966,2.591030,3.435116,1.399274,1.441498,-0.206223,0.740253,0.104179,0.091072,0.097094,1.752707,0.059563,0.934918,0.582822,8.027649,1.974680,1.756250,2.737203,0.782261,1.229433,-0.003912,0.103364,0.003276,0.003326,0.076809,2.458853,-0.050203,1.120248,0.531195,7.082294,2.220160,1.809079,2.926542,1.055721,1.367456,-0.013202,0.196577,0.001632,0.001717,0.095919,1.750700,0.057412,0.933924,0.583106,8.044182,1.963862,1.754705,2.733964,0.781250,1.229818,-0.003956,0.103916,0.002086,0.002536,1
0.004085,0.000091,0.004059,0.000093,0.012117,0.003160,0.005894,0.003632,661.000000,0.795301,0.949713,0.744369,1.000000,101.254834,0.794408,37.481256,22.721669,-4.290055,0.046965,3.241087,0.029426,1.657184,0.472250,8.541596,3.436725,2.026502,3.298032,1.279185,1.468950,-0.022939,0.271683,0.002235,0.004816,0.037827,1.779287,0.767101,3.657536,0.589964,9.738540,13.432488,2.624634,3.468419,0.829572,1.236937,-0.263290,0.807861,0.051420,0.072748,0.055941,2.562945,0.085357,1.400906,0.512112,8.827621,3.041205,1.973318,3.154270,1.049887,1.368903,-0.006453,0.142179,0.001349,0.000556,0.047521,3.258716,0.001826,1.655531,0.452819,8.557798,3.270513,1.997484,3.281714,1.189341,1.440222,-0.018708,0.245587,0.005948,0.006821,0.055881,2.552050,0.094385,1.409803,0.513622,8.837364,3.083259,1.978962,3.155863,1.046204,1.371942,-0.008834,0.166180,0.002644,0.002494,1
0.004137,0.000153,0.004060,0.000115,0.014777,0.004345,0.006184,0.004476,793.000000,0.553906,0.977805,0.706774,1.000000,104.811183,0.890061,35.072294,29.200456,-45.104526,0.144541,1.586455,0.243717,1.042067,0.647220,4.848703,2.606792,1.707923,2.460165,0.880758,1.180867,-0.053346,0.355215,0.010302,0.005254,0.034918,2.987032,0.601625,3.618154,0.492372,9.949568,11.987370,2.578272,3.568947,1.210535,1.438998,-0.180720,0.712939,0.231776,0.034507,0.172236,0.851267,0.190336,0.527901,0.697779,4.930177,1.251461,1.463257,2.064240,0.436287,0.938335,-0.025469,0.227984,0.003410,0.001881,0.130614,2.175159,0.022402,1.099669,0.618104,4.888535,2.271015,1.732485,2.556071,1.231663,1.284699,-0.013852,0.187291,0.041439,0.012664,0.169404,0.921471,0.131229,0.533267,0.690504,4.944831,1.199740,1.467461,2.083413,0.477248,0.956575,-0.012930,0.163794,0.010121,0.001816,1
0.004065,0.000092,0.004038,0.000095,0.013315,0.003393,0.005846,0.003809,861.000000,0.893723,0.977299,0.678487,1.000000,121.154329,0.725096,49.642838,22.270736,-70.260525,0.044851,3.907202,0.019503,2.008310,0.451502,9.702216,4.062294,2.111806,3.458312,1.564861,1.554919,-0.016746,0.238388,0.004494,0.003254,0.033744,3.826870,0.431513,3.027801,0.428951,10.281163,9.559451,2.442331,3.595093,1.381675,1.513280,-0.121505,0.611794,0.184172,0.051358,0.061751,2.335158,0.067230,1.258962,0.526120,7.504159,2.671611,1.908103,3.035361,0.958851,1.333308,-0.004275,0.113766,0.001523,0.000554,0.043694,4.139683,-0.041643,2.037211,0.428746,9.720635,3.807669,2.078180,3.457199,1.559325,1.559300,-0.013203,0.212503,0.003965,0.002418,0.061359,2.371063,0.054334,1.261783,0.518393,7.519854,2.643490,1.903396,3.038591,0.948754,1.334763,-0.003135,0.097544,0.002099,0.000322,1
0.004052,0.000092,0.004030,0.000092,0.012154,0.003116,0.005692,0.003622,1302.000000,0.839675,0.974551,0.658241,1.000000,144.367532,0.774259,55.415283,30.095457,47.930736,0.055065,3.049871,0.031186,1.553809,0.483804,8.778160,3.245714,2.004169,3.224027,1.220516,1.444885,-0.014796,0.217234,0.004942,0.003350,0.037732,1.799656,0.733275,3.255469,0.575110,9.545142,11.659828,2.583901,3.472833,0.785851,1.230336,-0.231870,0.774122,0.014551,0.110318,0.062485,2.270279,0.083163,1.238568,0.526065,8.426896,2.682125,1.910781,3.039328,0.916803,1.317386,-0.003619,0.104692,0.001195,0.001717,0.054919,3.108209,0.012044,1.540731,0.483354,8.764925,3.183546,1.993371,3.227920,1.253328,1.451501,-0.010995,0.187970,0.006018,0.002798,0.062534,2.318794,0.064578,1.242656,0.520275,8.437042,2.638948,1.903441,3.040443,0.923344,1.320963,-0.003808,0.107422,0.000775,0.000913,1
0.004081,0.000099,0.004054,0.000098,0.012054,0.003574,0.005681,0.003443,1035.000000,0.805160,0.970009,0.682268,1.000000,126.468037,0.800475,47.262470,28.029384,41.771483,0.058085,2.845238,0.073455,1.502455,0.505181,9.609307,3.281342,2.004400,3.213172,1.194959,1.423251,-0.016824,0.230981,0.006516,0.001325,0.038310,2.068182,0.727968,3.845209,0.552540,8.550866,13.132694,2.598804,3.465094,0.885172,1.289125,-0.232979,0.774523,0.145462,0.033730,0.066285,2.193112,0.100972,1.223330,0.535427,8.732272,2.685589,1.910180,3.022317,0.903683,1.305849,-0.006478,0.139546,0.003352,0.001437,0.057763,2.923529,0.048664,1.502001,0.488034,9.587059,3.185950,1.986302,3.196055,1.171799,1.404381,-0.022759,0.266847,0.002762,0.002406,0.067108,2.180898,0.106235,1.223735,0.537443,8.742502,2.698547,1.912083,3.020869,0.907686,1.300184,-0.007278,0.147820,0.001283,0.003103,1
0.004003,0.000089,0.003982,0.000092,0.011180,0.002614,0.005366,0.003048,1132.000000,0.854978,0.936311,0.580513,1.000000,143.195959,0.684148,53.559065,27.779168,-54.585156,0.059082,2.843177,-0.008255,1.438538,0.495989,8.136456,2.796044,1.926063,3.149870,1.154765,1.413562,-0.013495,0.205264,0.002070,0.003377,0.034285,2.540733,0.635894,3.561887,0.514509,9.813646,11.406209,2.573643,3.582725,1.039983,1.368447,-0.174012,0.703830,0.082235,0.090452,0.069818,2.247116,0.052451,1.191699,0.532531,8.133804,2.495787,1.874474,2.994993,0.928989,1.316973,-0.002731,0.090401,0.001575,0.000509,0.057039,2.764439,0.041296,1.486167,0.501754,8.132503,3.000563,1.964441,3.172385,1.123835,1.404216,-0.011967,0.194434,0.004441,0.004497,0.070150,2.191986,0.071960,1.179870,0.535423,8.148887,2.531706,1.882619,2.988770,0.903367,1.305444,-0.004205,0.111881,0.002500,0.002936,1
0.004128,0.000102,0.004080,0.000099,0.015596,0.004844,0.005938,0.004576,665.000000,0.599278,0.970803,0.719697,1.000000,96.911688,0.871691,32.805565,26.262191,-83.499384,0.048321,2.925795,0.115944,1.646968,0.490341,8.664311,3.692967,2.053436,3.264741,1.169936,1.427346,-0.035266,0.332812,0.004053,0.002913,0.038626,3.227915,0.538134,3.621396,0.482021,9.927562,10.727968,2.529263,3.476831,1.304352,1.455393,-0.209909,0.747475,0.021088,0.068789,0.064211,2.203329,0.137226,1.266276,0.537681,8.665461,2.902796,1.948352,3.061789,0.923145,1.306901,-0.010212,0.176120,0.001117,0.002949,0.047264,3.266000,0.023691,1.659584,0.472531,8.654000,3.422284,2.022737,3.291348,1.289164,1.456312,-0.025031,0.283069,0.006125,0.004189,0.063977,2.198901,0.142248,1.263412,0.537631,8.680160,2.924689,1.952823,3.062079,0.916494,1.309236,-0.011908,0.190182,0.001867,0.003971,1
0.004103,0.000094,0.004088,0.000095,0.016039,0.004023,0.007616,0.005141,1435.000000,0.713102,0.912850,0.664352,1.000000,157.539105,0.717446,53.177053,37.280295,-42.304207,0.050928,3.090208,0.009313,1.566463,0.475746,8.734002,3.146670,1.989904,3.256416,1.202497,1.439967,-0.012619,0.201404,0.001429,0.005112,0.036907,1.721665,0.760450,3.730131,0.577768,9.877409,12.590214,2.595489,3.505914,0.746186,1.207471,-0.224999,0.768652,0.087931,0.013356,0.054609,2.724935,0.060142,1.447265,0.500748,8.051251,3.073646,1.977639,3.187217,1.097385,1.395584,-0.004524,0.119820,0.002390,0.002097,0.051436,2.952026,0.055358,1.553323,0.489796,8.761787,3.294785,2.008431,3.255198,1.189655,1.424749,-0.013947,0.211538,0.004552,0.002137,0.054587,2.758504,0.048319,1.445711,0.491451,8.065004,3.038517,1.972675,3.189299,1.077059,1.390507,-0.002972,0.097237,0.001530,0.001042,1
0.004134,0.000113,0.004111,0.000113,0.015393,0.002873,0.007592,0.004755,1199.000000,0.753608,0.955378,0.713266,1.000000,137.053824,0.790555,48.583625,31.935162,-50.138923,0.051262,2.769517,0.186676,1.717469,0.493214,7.899628,4.027100,2.093764,3.285171,1.091095,1.396793,-0.024841,0.282194,0.003038,0.006367,0.058801,1.956320,0.538741,2.151272,0.584210,10.112454,6.523600,2.303971,3.208039,0.932010,1.274203,-0.134950,0.610425,0.048484,0.194340,0.068069,1.905763,0.273820,1.315235,0.562138,8.704289,3.341281,2.003723,3.043210,0.814064,1.253200,-0.030203,0.298659,0.000198,0.003770,0.050929,2.742455,0.188015,1.733873,0.490734,7.897384,3.963313,2.092985,3.277023,1.058204,1.387393,-0.019825,0.253402,0.004984,0.001774,0.067302,1.950112,0.260414,1.327254,0.556081,8.716404,3.318225,2.001702,3.051360,0.823175,1.260735,-0.027139,0.284206,0.002654,0.002210,1
0.004186,0.000115,0.004115,0.000112,0.021889,0.009109,0.009842,0.009131,1641.000000,0.791252,0.848501,0.569792,1.000000,186.994949,0.583480,63.370835,38.750670,26.279099,0.042847,2.681602,0.274930,1.865075,0.498814,9.122878,4.714704,2.178950,3.379103,1.059567,1.380393,-0.031645,0.321173,0.010807,0.008466,0.072537,0.986422,0.821647,2.729651,0.705375,6.353700,10.064306,2.398771,3.017539,0.557233,1.024307,-0.324349,0.830917,0.120517,0.090004,0.073802,1.720089,0.276727,1.190347,0.576223,9.081610,3.036176,1.950251,2.941393,0.737735,1.209265,-0.035447,0.317351,0.004512,0.002553,0.042835,2.893695,0.219838,1.862349,0.500819,9.137097,4.524460,2.162364,3.398023,1.200262,1.432092,-0.022897,0.275249,0.006588,0.014164,0.071756,1.823959,0.235643,1.193538,0.567583,9.103283,2.948058,1.941734,2.961340,0.778924,1.233690,-0.024649,0.266917,0.001794,0.004360,1
0.004115,0.000099,0.004093,0.000098,0.016914,0.004080,0.008769,0.005963,987.000000,0.708196,0.807032,0.601829,1.000000,153.639610,0.518663,46.477279,32.813680,-13.356594,0.059821,2.455830,0.103813,1.384870,0.516640,9.664311,3.021588,1.967724,3.118548,0.998251,1.346805,-0.016530,0.225483,0.003198,0.008333,0.047973,1.458186,0.720046,2.635096,0.593168,8.897527,8.940029,2.436278,3.249814,0.609791,1.113467,-0.251752,0.780813,0.106220,0.122931,0.057055,2.566169,0.084783,1.408104,0.506237,9.134660,3.040573,1.972969,3.156073,1.020003,1.367055,-0.005802,0.135023,0.001322,0.004716,0.061174,2.693211,0.008907,1.379197,0.509298,9.667102,2.733826,1.916723,3.103072,1.119268,1.392999,-0.019461,0.243875,0.001413,0.002783,0.056284,2.726220,0.039714,1.423615,0.500507,9.150228,2.950404,1.958389,3.169278,1.094749,1.398031,-0.005469,0.131352,0.000287,0.001973,1
