%
@relation Huotari500_Standardized.arff

@attribute feature1 REAL
@attribute feature2 REAL
@attribute feature3 REAL
@attribute feature4 REAL
@attribute feature5 REAL
@attribute feature6 REAL
@attribute feature7 REAL
@attribute feature8 REAL
@attribute feature9 REAL
@attribute feature10 REAL
@attribute feature11 REAL
@attribute feature12 REAL
@attribute feature13 REAL
@attribute feature14 REAL
@attribute feature15 REAL
@attribute feature16 REAL
@attribute feature17 REAL
@attribute feature18 REAL
@attribute feature19 REAL
@attribute feature20 REAL
@attribute feature21 REAL
@attribute feature22 REAL
@attribute feature23 REAL
@attribute feature24 REAL
@attribute feature25 REAL
@attribute class {1,2,3,4}

@data
0.42707,0.16254,0.64581,0.70212,0.36391,0.20825,0.27832,0.14395,0.3592,0.31364,0.037027,0.2529,0.83269,0.40189,0.45444,0.53762,0.37971,0.86922,0.81042,0.21602,0.64882,0.47849,0.83108,0.2262,0.0065232,2
0.5202,0.2371,0.40854,0.26351,0.47233,0.36017,0.36355,0.20774,0.49494,0.44644,0.042995,0.47258,0.52894,0.31293,0.29766,0.37837,0.24597,0.79031,0.80951,0.38757,0.80375,0.79337,0.5664,0.22599,0.37503,2
0.33056,0.51979,0.27291,0.3208,0.67871,0.92622,0.16793,0.1602,0.4759,0.80617,0.11169,0.14231,0.77443,0.18395,0.63236,0.40592,0.17147,0.71519,0.62157,0.14829,0.50776,0.39975,0.80555,0.13775,0.12439,3
0.50478,0.14311,0.51281,0.41224,0.32308,0.28005,0.28145,0.15372,0.36807,0.31934,0.14482,0.15415,0.78574,0.2048,0.61671,0.23398,0.19385,0.67657,0.60338,0.15885,0.53806,0.40249,0.79475,0.43098,0.39035,2
0.52266,0.20565,0.4202,0.29183,0.71432,0.50817,0.50981,0.25568,0.7149,0.65886,0.044772,0.39434,0.63542,0.32616,0.3339,0.37483,0.27649,0.80195,0.79746,0.31894,0.75745,0.71453,0.64845,0.2557,0.34222,1
0.41906,0.32403,0.25911,0.18655,0.64827,0.42941,0.37294,0.26466,0.55049,0.58872,0.11169,0.17766,0.87374,0.37971,0.6096,0.40581,0.32562,0.77945,0.67272,0.18999,0.55653,0.30798,0.87913,0.029295,0.025684,1
0.49368,0.22898,0.31642,0.16602,0.36549,0.25689,0.32358,0.15821,0.38944,0.32826,0.082648,0.52814,0.37914,0.26788,0.35295,0.31108,0.19257,0.731,0.73967,0.50261,0.834,0.82294,0.50558,0.32171,0.15886,1
0.45483,0.18375,0.3023,0.13013,0.55439,0.46441,0.28819,0.19255,0.48378,0.5458,0.17933,0.12524,0.65987,0.11085,0.66019,0.38091,0.10137,0.62241,0.53863,0.13389,0.47112,0.50811,0.70264,0.065282,0.15924,1
0.54857,0.3735,0.57143,0.51967,0.85024,0.7405,0.48417,0.26849,0.79505,0.85264,0.01992,0.31292,0.84967,0.51901,0.38365,0.66297,0.50558,0.93713,0.88406,0.25096,0.69327,0.46557,0.86209,0.1073,0.19769,2
0.41351,0.15618,0.34581,0.22136,0.69274,0.49057,0.35548,0.21223,0.68645,0.66168,0.032025,0.31368,0.78306,0.41118,0.39506,0.55943,0.37086,0.86939,0.8314,0.2595,0.69718,0.5346,0.80457,0.08009,0.037797,1
0.31668,0.37668,0.19639,0.22633,0.27717,0.33411,0.29927,0.15584,0.20276,0.24787,0.075926,0.32776,0.80255,0.38671,0.41307,0.49531,0.33451,0.80229,0.70677,0.29113,0.70057,0.31916,0.87734,0.19842,0.081198,1
0.26488,0.067138,0.20033,0.10571,0.40021,0.30572,0.4129,0.15161,0.42922,0.35896,0.21153,0.12797,0.54957,0.086308,0.67079,0.15705,0.074941,0.53657,0.48,0.14127,0.48981,0.6433,0.57651,0.14855,0.19933,1
0.37558,0.19788,0.30296,0.22374,0.55144,0.44991,0.39798,0.44532,0.52016,0.53856,0.051768,0.26958,0.75103,0.31166,0.43985,0.36847,0.28307,0.80123,0.75671,0.23042,0.65575,0.56358,0.75905,0.1751,0.047029,1
0.40826,0.12473,0.39524,0.29075,0.64734,0.37777,0.58288,0.36014,0.65756,0.55227,0.054568,0.27255,0.72447,0.30129,0.41717,0.49866,0.25761,0.80826,0.76433,0.22002,0.65229,0.60307,0.736,0.054482,0.17473,2
0.33364,0.22615,0.20213,0.12019,0.51506,0.43637,0.27447,0.16508,0.46246,0.51016,0.15574,0.12298,0.80078,0.18984,0.66724,0.44826,0.16552,0.70385,0.59312,0.1324,0.48622,0.35058,0.82962,0.060399,0.070158,1
0.47949,0.21131,0.42315,0.25184,0.55254,0.33469,0.44818,0.60975,0.60904,0.50105,0.030793,0.21986,0.90678,0.5363,0.43115,0.92007,0.50674,0.93532,0.83736,0.15889,0.58421,0.33605,0.91214,0.027037,0.10405,1
0.29726,0.22862,0.25796,0.22309,0.62726,0.97181,0.18346,0.14052,0.45095,0.79668,0.25288,0.14968,0.52904,0.087704,0.69894,0.22554,0.080675,0.55109,0.47239,0.18333,0.48669,0.55093,0.65072,0.28824,0.18953,3
0.68517,0.36254,0.47898,0.26654,0.50017,0.34532,0.42386,0.215,0.55197,0.44994,0.14089,0.14444,0.70197,0.14014,0.62569,0.30912,0.1322,0.66828,0.59191,0.14855,0.51869,0.50236,0.73484,0.23384,0.16663,1
0.31237,0.28587,0.29754,0.27843,0.62935,0.48259,0.32671,0.23455,0.52818,0.59826,0.15955,0.11423,0.7455,0.13865,0.69648,0.29867,0.12256,0.62739,0.52605,0.12988,0.44993,0.35834,0.78586,0.10373,0.026783,1
0.59359,0.17456,0.39409,0.16278,0.44347,0.21598,0.42771,0.23006,0.48441,0.3592,0.049313,0.39892,0.52725,0.26666,0.33287,0.46925,0.20752,0.77634,0.78217,0.32523,0.74771,0.77305,0.58408,0.13227,0.082578,2
0.39685,0.18092,0.50411,0.4332,0.32059,0.20158,0.35897,0.22121,0.37918,0.26986,0.038448,0.33173,0.75381,0.38469,0.39501,0.47212,0.34866,0.84525,0.81249,0.28239,0.71652,0.54225,0.79236,0.15275,0.44819,2
0.2843,0.090459,0.15961,0.052962,0.36803,0.21076,0.38016,0.23111,0.38545,0.30684,0.090324,0.2045,0.67752,0.194,0.51581,0.356,0.16844,0.72569,0.66728,0.18429,0.59045,0.60611,0.69536,0.0088699,0.04549,1
0.68918,0.35618,0.39819,0.19931,0.67325,0.95668,0.42193,0.18291,0.52186,0.77647,0.36272,0.090085,0.6266,0.0772,0.80807,0.22676,0.067021,0.47802,0.39441,0.12273,0.36667,0.3162,0.73492,0.047135,0.13384,1
1,0.45654,0.77094,0.45417,0.76484,0.9371,0.4117,0.23376,0.67727,0.8834,0.037748,0.22005,0.86639,0.42083,0.46673,0.60637,0.39455,0.89434,0.80617,0.17959,0.59414,0.39493,0.87578,0.17704,0.073876,4
0.34289,0.24912,0.233,0.15305,0.54694,0.42312,0.3154,0.19321,0.51062,0.52678,0.073578,0.26554,0.70678,0.25549,0.4802,0.48579,0.23197,0.78829,0.73254,0.24789,0.66276,0.52562,0.77516,0.14607,0.050064,1
0.39192,0.20318,0.21461,0.10268,0.58801,0.41495,0.36295,0.22398,0.55981,0.54896,0.54476,0.071204,0.48951,0.044754,0.8216,0.050402,0.037346,0.31233,0.27273,0.095818,0.34776,0.67433,0.43776,0.048397,0.045726,1
0.44064,0.15442,0.3734,0.23281,0.70292,0.53568,0.61888,0.29054,0.72919,0.64841,0.034775,0.41559,0.60628,0.32186,0.29361,0.51539,0.26729,0.82445,0.83352,0.31488,0.75826,0.74442,0.63,0.12028,0.23211,2
0.32778,0.068198,0.20821,0.069607,0.62603,0.40987,0.48357,0.29279,0.59936,0.55859,0.038533,0.31909,0.7435,0.36155,0.36283,0.55505,0.32281,0.84839,0.81844,0.24449,0.6938,0.60516,0.75176,0.080577,0.033638,1
0.40148,0.1629,0.36371,0.28059,0.68736,0.56818,0.60323,0.27866,0.68247,0.64559,0.11277,0.17802,0.69587,0.17047,0.58569,0.28512,0.15725,0.69172,0.6264,0.18052,0.56301,0.51216,0.74221,0.29566,0.2365,2
0.37434,0.11272,0.37094,0.27259,0.31997,0.14684,0.2268,0.14369,0.32403,0.26914,0.015529,0.3118,0.85764,0.57246,0.33537,0.74463,0.52144,0.94318,0.8905,0.21623,0.6718,0.46908,0.86316,0.08045,0.068758,2
0.49707,0.32862,0.38489,0.27367,0.67727,0.46388,0.4436,0.26453,0.58216,0.60875,0.033908,0.37024,0.69046,0.36249,0.2847,0.6203,0.30856,0.85071,0.84077,0.2517,0.71377,0.67481,0.70197,0.091938,0.094653,2
0.29294,0.14629,0.29179,0.24881,0.80912,0.55846,0.505,0.30375,0.75105,0.74624,0.0334,0.42764,0.66378,0.38063,0.29956,0.54262,0.3261,0.85408,0.8576,0.33342,0.77345,0.70804,0.67524,0.13569,0.31652,2
0.70336,0.32226,0.46223,0.27064,0.24667,0.12354,0.78729,0.43555,0.36704,0.15618,0.044054,0.88606,0.14584,0.31339,0.2046,0.33134,0.19916,0.74103,0.80672,0.79043,0.98178,0.83967,0.50432,0.09107,0.05361,3
0.28585,0.1477,0.19278,0.10981,0.44326,0.28242,0.31576,0.17314,0.42949,0.39561,0.056999,0.33869,0.62586,0.27474,0.40016,0.39498,0.22927,0.78513,0.76324,0.29569,0.71641,0.687,0.66381,0.16058,0.049074,1
0.35553,0.16926,0.31987,0.25551,0.60844,0.56735,0.39593,0.2084,0.61334,0.62772,0.058323,0.44259,0.52702,0.28527,0.35848,0.3331,0.22966,0.76651,0.76765,0.40082,0.78245,0.72771,0.62475,0.57659,0.23768,2
0.58341,0.2477,0.45895,0.28383,0.60346,0.54912,0.36379,0.201,0.58037,0.61569,0.056311,0.20936,0.82574,0.33416,0.51615,0.49522,0.30536,0.83565,0.75062,0.191,0.59963,0.39798,0.85705,0.25801,0.050722,1
0.75331,0.30671,0.82594,0.85019,0.54858,0.42742,0.43337,0.26994,0.55497,0.51864,0.037627,0.35758,0.85114,0.62281,0.36567,0.47423,0.57709,0.90193,0.85312,0.29472,0.73765,0.44968,0.86048,0.047702,0.68505,2
0.45976,0.35689,0.48637,0.45158,0.66,0.6876,0.26736,0.18344,0.5551,0.71314,0.13345,0.15354,0.69189,0.14049,0.63117,0.31425,0.1346,0.67511,0.59132,0.16442,0.51677,0.49654,0.74013,0.18047,0.17196,1
0.41289,0.11095,0.2266,0.06831,0.3536,0.13616,0.48261,0.28645,0.33505,0.25093,0.070884,0.47581,0.41694,0.23695,0.35188,0.3878,0.18898,0.74998,0.74407,0.43976,0.78351,0.76963,0.5761,0.11717,0.00026195,1
0.32686,0.13357,0.22742,0.12062,0.89899,0.67904,0.62923,0.39078,0.77,0.82332,0.026315,0.31819,0.7732,0.39477,0.34555,0.68865,0.36166,0.87112,0.8361,0.23223,0.67656,0.54727,0.7972,0.044363,0.0094429,1
0.29726,0.13428,0.20378,0.11522,0.58699,0.81162,0.28241,0.21197,0.45695,0.69757,0.040773,0.16709,0.94585,0.54346,0.53047,0.75753,0.49616,0.94054,0.79361,0.13947,0.53976,0.18416,0.95965,0.032107,0.034488,3
0.5017,0.49435,0.35074,0.32123,0.5742,0.55149,0.31443,0.17459,0.49046,0.58479,0.16885,0.17341,0.67797,0.14629,0.60521,0.24147,0.14275,0.63616,0.569,0.1817,0.56379,0.50093,0.72894,0.097395,0.091535,1
0.28215,0.061131,0.19097,0.07674,0.61899,0.4896,0.30179,0.21078,0.509,0.5939,0.014743,0.4819,0.67839,0.42585,0.24736,0.71068,0.38291,0.89069,0.90952,0.35532,0.80104,0.71717,0.68486,0.010907,0.061628,1
0.37928,0.22473,0.23481,0.12538,0.40872,0.34644,0.29421,0.13273,0.40888,0.3992,0.17317,0.22476,0.3912,0.1168,0.5774,0.18329,0.085436,0.5707,0.54211,0.24432,0.59533,0.80697,0.45652,0.072302,0.056377,1
0.27413,0.1318,0.18719,0.10398,0.42746,0.38947,0.37872,0.16627,0.42577,0.41674,0.196,0.19148,0.51923,0.11842,0.60666,0.25874,0.10041,0.60386,0.54483,0.20893,0.56836,0.66104,0.59776,0.1871,0.12416,1
0.68794,0.28233,0.9381,1,0.32362,0.25297,0.26026,0.11212,0.34092,0.30435,0.035773,0.33859,0.82079,0.50562,0.37253,0.48273,0.47255,0.87637,0.84139,0.27558,0.72171,0.51573,0.81898,0.45728,0.84527,2
0.26673,0.098587,0.17258,0.071552,0.72083,0.46171,0.51294,0.31366,0.65191,0.63869,0.034776,0.25859,0.84387,0.4292,0.39512,0.78829,0.37816,0.88967,0.81875,0.18796,0.62981,0.46607,0.84827,0.015202,0.045534,1
0.61548,0.54134,0.53678,0.50389,0.64348,0.92535,0.28301,0.17684,0.54314,0.81087,0.023241,0.26357,0.92143,0.69815,0.4004,0.68819,0.66755,0.96242,0.8676,0.1977,0.6381,0.28594,0.93827,0.10929,0.047272,3
0.24206,0.14488,0.22282,0.17121,0.48358,0.38932,0.22102,0.16218,0.4294,0.47801,0.019488,0.40646,0.77577,0.52695,0.27252,0.66555,0.45876,0.9152,0.90047,0.28547,0.74817,0.60979,0.77773,0.098918,0.061309,1
0.46593,0.20954,0.29589,0.13921,0.47375,0.34247,0.35308,0.18846,0.45637,0.43398,0.10154,0.20143,0.69906,0.1881,0.5593,0.30149,0.17481,0.71579,0.64804,0.20268,0.57614,0.53718,0.73834,0.1229,0.049873,1
0.49245,0.30495,0.36962,0.23303,0.50984,0.34963,0.29638,0.19612,0.46945,0.47341,0.19297,0.081374,0.79398,0.10354,0.74091,0.31406,0.11139,0.60117,0.48909,0.092849,0.39631,0.29879,0.79857,0.12986,0.12164,1
0.391,0.40353,0.25337,0.20579,0.45426,0.37782,0.29144,0.16548,0.42698,0.44246,0.26634,0.10369,0.43411,0.056474,0.7126,0.14892,0.045873,0.45422,0.40065,0.11879,0.43766,0.74242,0.45244,0.20164,0.10898,1
0.33796,0.18057,0.32397,0.28145,0.32479,0.23707,0.32575,0.14369,0.33335,0.28653,0.039124,0.4299,0.68831,0.40334,0.35889,0.47549,0.35464,0.86085,0.83613,0.38338,0.78178,0.60363,0.75705,0.27575,0.11623,2
0.22695,0.12438,0.21412,0.19174,0.39437,0.37114,0.2971,0.14818,0.39405,0.40021,0.48185,0.067993,0.41108,0.0365,0.80185,0.054282,0.029575,0.32486,0.28402,0.086936,0.3525,0.74378,0.38081,0.080283,0.25352,1
0.26334,0.15194,0.17964,0.096628,0.42891,0.25438,0.40002,0.48811,0.44821,0.38076,0.020492,0.35646,0.77609,0.44999,0.31633,0.82758,0.40441,0.89604,0.8727,0.2582,0.7156,0.596,0.77561,0,0.029332,1
0.50632,0.26572,0.58095,0.52724,0.34273,0.20926,0.23956,0.13022,0.3432,0.30392,0.041481,0.298,0.71565,0.30822,0.40324,0.46797,0.27361,0.81934,0.78772,0.24553,0.67621,0.60948,0.73678,0.21305,0.29733,2
0.32655,0.062191,0.21708,0.089062,0.44842,0.29136,0.36475,0.17618,0.44091,0.39398,0.092183,0.42176,0.439,0.23988,0.4008,0.30283,0.17665,0.71575,0.70633,0.40414,0.77395,0.76389,0.568,0.17469,0.086686,1
0.31206,0.23039,0.28128,0.23735,0.71041,0.87187,0.36138,0.18991,0.67382,0.84335,0.057117,0.2016,0.88088,0.4108,0.53954,0.47239,0.38574,0.85051,0.75025,0.19152,0.59869,0.27668,0.90855,0.08192,0.12502,1
0.45883,0.34735,0.36437,0.34652,0.71909,0.72343,0.37306,0.24643,0.58351,0.74044,0.20538,0.13803,0.91627,0.35754,0.71202,0.2453,0.34545,0.66699,0.55161,0.16925,0.48896,0.13477,0.89986,0.07836,0.11971,1
0.6309,0.32473,0.44154,0.23973,0.89396,0.8183,0.34573,0.229,0.79352,0.93355,0.35366,0.10425,0.47763,0.061969,0.76084,0.19464,0.051319,0.44983,0.39116,0.13298,0.42473,0.60603,0.55823,0.1496,0.29285,1
0.36725,0.153,0.28834,0.18785,0.76007,0.9707,0.3284,0.20338,0.56276,0.85451,0.11189,0.19928,0.65566,0.16544,0.52213,0.51837,0.15276,0.686,0.62173,0.18092,0.56316,0.61316,0.67216,0.072262,0.061647,1
0.58403,0.62155,0.39179,0.3182,0.71028,0.65854,0.26002,0.17644,0.67749,0.75889,0.18998,0.13345,0.84782,0.22866,0.68618,0.4555,0.22787,0.71508,0.60794,0.1542,0.49753,0.2172,0.88446,0.079034,0.057916,1
0.36109,0.20848,0.43662,0.48119,0.32321,0.31443,0.21837,0.10261,0.32896,0.33851,0.17826,0.14008,0.73425,0.15624,0.6723,0.20978,0.14489,0.62063,0.54345,0.15969,0.5027,0.33214,0.80259,0.21687,0.75986,2
0.42862,0.18339,0.36601,0.2393,0.61462,0.43308,0.48886,0.4967,0.58852,0.56578,0.023314,0.33903,0.79589,0.47195,0.32326,0.66705,0.42047,0.89677,0.86987,0.24153,0.7002,0.56497,0.79955,0.044817,0.10505,2
0.39346,0.18233,0.4202,0.39732,0.47498,0.34537,0.29373,0.18621,0.42984,0.44275,0.025422,0.3526,0.78583,0.44009,0.37748,0.55759,0.41919,0.89395,0.8593,0.29757,0.73167,0.53365,0.81432,0.21453,0.14866,2
0.48967,0.17102,0.30427,0.11846,0.48299,0.31564,0.30757,0.18516,0.44794,0.43777,0.06317,0.26476,0.6945,0.23997,0.45521,0.53879,0.22413,0.79275,0.74096,0.23472,0.63754,0.57241,0.75083,0.072749,0.076623,1
0.65094,0.18269,0.70312,0.53243,0.54304,0.25544,0.57795,0.33558,0.60366,0.42766,0.019632,0.40767,0.72163,0.43239,0.29044,0.61475,0.37698,0.88828,0.88358,0.30151,0.75624,0.65297,0.73399,0.47188,0.049917,2
0.15757,0.061837,0.10788,0.055988,0.44192,0.38352,0.32274,0.15491,0.43845,0.43499,0.28625,0.16943,0.27336,0.070004,0.65153,0.095721,0.05045,0.4415,0.41477,0.19572,0.52993,0.87938,0.31144,0.047355,0.088737,1
0.66266,0.47491,0.52775,0.40316,0.68474,0.90136,0.23558,0.18793,0.53252,0.81384,0.033676,0.28405,0.92771,0.59158,0.39531,1,0.67556,0.93684,0.84831,0.22095,0.66764,0.34879,0.9148,0.043174,0.04963,1
0.38822,0.48799,0.35057,0.47038,0.66519,0.82545,0.35657,0.21078,0.57885,0.76919,0.27579,0.19657,0.79686,0.26586,0.70512,0.18876,0.25293,0.60631,0.52929,0.25409,0.52362,0.21198,0.85518,0.28411,0.29504,1
0.31329,0.26608,0.28342,0.28059,0.47809,0.38942,0.3686,0.42221,0.43876,0.45928,0.17167,0.18195,0.55902,0.12521,0.61581,0.20906,0.10562,0.60471,0.55113,0.19912,0.55942,0.61965,0.63205,0.17463,0.11757,1
0.33179,0.25512,0.24943,0.18915,0.47461,0.396,0.31744,0.16006,0.51053,0.47049,0.27064,0.10035,0.62115,0.080753,0.7514,0.1368,0.073865,0.49663,0.42443,0.12447,0.42757,0.47178,0.66012,0.075614,0.15118,1
0.51218,0.27633,0.38867,0.22265,0.79662,0.65792,0.31203,0.25026,0.69555,0.80215,0.057975,0.22381,0.79833,0.26495,0.4655,0.70842,0.27627,0.82127,0.75449,0.18365,0.61066,0.50243,0.80497,0.03397,0.031134,2
0.30157,0.11979,0.17849,0.079118,0.7673,0.51837,0.65728,0.30943,0.77224,0.67898,0.19697,0.20156,0.29319,0.08543,0.56876,0.13507,0.062355,0.51114,0.49066,0.20632,0.58547,0.89993,0.30947,0.069703,0.21474,1
0.54949,0.18834,0.3734,0.25249,0.51814,0.28793,0.62574,0.31405,0.6038,0.41482,0.90608,0.041678,0.014976,0.0064622,0.95243,0.007124,0.0067283,0.069949,0.062038,0.066655,0.13044,0.95874,0.040133,0.25161,0.21443,1
0.22664,0.26042,0.25353,0.26048,0.34854,0.48627,0.24317,0.13669,0.345,0.44012,0.030784,0.2189,0.92091,0.51732,0.49789,0.66817,0.54029,0.93769,0.83308,0.19438,0.6145,0.29089,0.92906,0.098858,0.082674,3
0.53654,0.43958,0.45567,0.35646,0.69472,0.50812,0.32743,0.21698,0.6197,0.6658,0.032339,0.28558,0.82448,0.4474,0.38181,0.7393,0.39261,0.90118,0.84249,0.21443,0.66155,0.50622,0.83038,0.074332,0.073972,1
0.25439,0.070671,0.21773,0.1805,0.63178,0.81066,0.33261,0.187,0.49668,0.71481,0.078518,0.23173,0.75732,0.27581,0.53975,0.31993,0.25152,0.7643,0.69005,0.23527,0.59898,0.43924,0.81085,0.18581,0.038507,1
0.41227,0.20141,0.25452,0.123,0.54491,0.35229,0.43481,0.3995,0.55371,0.49138,0.19172,0.18854,0.62208,0.15422,0.64348,0.26151,0.13011,0.63676,0.55509,0.22046,0.54961,0.47365,0.73567,0.14435,0.18469,1
0.30589,0.49753,0.26946,0.36641,0.94399,0.93453,0.30914,0.26202,0.74895,1,0.033966,0.17203,1,1,0.5159,0.64954,1,0.97193,0.82176,0.13932,0.5423,0.072898,0.99285,0.070485,0.16095,1
0.30589,0.20883,0.19097,0.10808,0.76283,0.60139,0.30962,0.21738,0.69774,0.76004,0.056646,0.17488,0.87159,0.32069,0.5341,0.54197,0.32188,0.85343,0.74926,0.15203,0.55389,0.35291,0.8783,0.013485,0.021684,1
0.43941,0.18375,0.34992,0.20385,0.501,0.3093,0.40195,0.32818,0.54301,0.44385,0.067268,0.31663,0.57161,0.22318,0.4092,0.42832,0.18671,0.75123,0.74005,0.27269,0.70085,0.73004,0.61332,0.093875,0.15222,2
0.5128,0.36961,0.35829,0.23346,0.56584,0.43811,0.38775,0.21302,0.55353,0.53789,0.3743,0.089312,0.52247,0.057827,0.78153,0.19336,0.050217,0.43627,0.37055,0.11536,0.39025,0.56724,0.57007,0.13147,0.064075,1
0.33364,0.083392,0.24072,0.12516,0.41962,0.25409,0.49031,0.20536,0.43432,0.33812,0.10161,0.37011,0.3803,0.18371,0.41288,0.25158,0.13633,0.67128,0.6706,0.34528,0.74102,0.8499,0.44527,0.21034,0.18907,1
0.44218,0.17597,0.38374,0.26589,0.96429,0.68751,0.55074,0.32567,0.87223,0.90126,0.020426,0.36113,0.76876,0.46024,0.31029,0.73192,0.39834,0.90002,0.87925,0.25947,0.71642,0.60731,0.77154,0.099199,0.10522,2
0.44558,0.31555,0.44565,0.42996,0.39708,0.27328,0.28735,0.46989,0.34173,0.36787,0.0091269,0.43014,0.87987,0.90386,0.17934,0.94232,0.77555,0.98921,0.9176,0.23499,0.70872,0.4047,0.90556,0.06605,0.085408,2
0.64971,0.40106,0.50115,0.30934,0.57259,0.64626,0.28229,0.17076,0.51801,0.64458,0.28299,0.12648,0.69173,0.1297,0.66337,0.47515,0.10688,0.57039,0.48667,0.1363,0.49047,0.44098,0.72313,0.14492,0.09903,1
0.47672,0.15124,0.30279,0.11371,0.42238,0.21922,0.48297,0.34469,0.48589,0.33985,0.097435,0.35293,0.41224,0.18634,0.41542,0.30035,0.13992,0.68271,0.68118,0.3267,0.71663,0.83367,0.47112,0.12378,0.034807,1
0.36879,0.18057,0.34286,0.2767,0.65639,0.77381,0.26484,0.20285,0.55488,0.75242,0.018682,0.18227,0.9746,0.7471,0.4885,0.75257,0.78459,0.9962,0.85998,0.13967,0.54607,0.15996,0.97788,0.066851,0.13188,1
0.18841,0.068551,0.13448,0.066796,0.55714,0.3371,0.53003,0.35935,0.54225,0.47408,0.078066,0.39489,0.36627,0.20303,0.35531,0.35347,0.1399,0.69649,0.7116,0.33765,0.7477,0.85808,0.45152,0.042165,0.065487,1
0.58711,0.32191,0.4133,0.21595,0.84232,0.64617,0.43469,0.24934,0.81211,0.82136,0.062879,0.25764,0.72864,0.29884,0.44801,0.6753,0.24509,0.80317,0.75767,0.21956,0.6446,0.5857,0.75058,0.11286,0.12586,1
0.40641,0.13251,0.28621,0.14224,0.35903,0.29518,0.38161,0.17789,0.37994,0.3295,0.21158,0.1521,0.56163,0.10599,0.67694,0.17424,0.090794,0.55842,0.49288,0.17961,0.50365,0.53982,0.65811,0.11051,0.12764,1
0.56614,0.25795,0.57783,0.47017,0.69903,0.52026,0.42133,0.23891,0.71208,0.66959,0.034906,0.30892,0.7558,0.3665,0.3848,0.47554,0.32779,0.84872,0.81348,0.24633,0.69132,0.57689,0.76993,0.39975,0.0885,2
0.27937,0.27102,0.32184,0.39754,0.51091,0.8871,0.17022,0.12929,0.4134,0.72588,0.30309,0.10488,0.60794,0.081508,0.78947,0.12787,0.073758,0.47449,0.39791,0.14141,0.39123,0.36914,0.70041,0.17029,0.58643,1
0.40611,0.19965,0.39934,0.31907,0.52079,0.40441,0.27483,0.28064,0.49951,0.51298,0.015853,0.35296,0.86122,0.66569,0.29304,0.72564,0.57648,0.95784,0.89722,0.23654,0.69828,0.45092,0.87868,0.042172,0.051387,2
0.26087,0.30141,0.3064,0.32901,0.43603,0.36292,0.14301,0.13193,0.36551,0.44146,0.01633,0.28233,0.91235,0.72124,0.39921,0.90235,0.65613,0.97345,0.88683,0.22159,0.66479,0.35255,0.91887,0.029348,0.022738,2
0.58865,0.45936,0.43268,0.39948,0.5568,0.81394,0.34152,0.18476,0.4841,0.69393,0.97429,0.033166,0.22646,0.00088634,0.98473,0.004275,0.0094819,0.028718,0.02491,0.05447,0.048684,0.67266,0.14347,0.064193,0.29636,1
0.36694,0.16431,0.29672,0.20904,0.4121,0.25689,0.35392,0.1841,0.40839,0.35575,0.080345,0.36271,0.39687,0.18843,0.39297,0.29033,0.13872,0.68224,0.69263,0.32202,0.73885,0.81873,0.49535,0.1194,0.14681,1
0.33272,0.21025,0.28801,0.18374,0.343,0.20443,0.22848,0.17182,0.35163,0.30818,0.021833,0.29431,0.84958,0.53067,0.34988,0.90618,0.46867,0.92547,0.86843,0.20421,0.65599,0.47128,0.85856,0.029548,0.026553,1
0.32994,0.18163,0.24433,0.15932,0.51712,0.55415,0.27579,0.1565,0.49238,0.57143,0.56327,0.068864,0.31089,0.026481,0.81232,0.040265,0.023484,0.27335,0.2447,0.090451,0.34639,0.84991,0.26081,0.11418,0.18175,1
0.50108,0.2318,0.33284,0.18807,0.66787,0.55928,0.35922,0.21566,0.60111,0.65934,0.31395,0.13731,0.48407,0.080691,0.71659,0.099695,0.067409,0.45623,0.40598,0.17113,0.46497,0.68113,0.50544,0.2812,0.29945,1
0.38514,0.24417,0.32233,0.26221,0.5301,0.3886,0.44348,0.29068,0.54802,0.49013,0.10096,0.4273,0.37855,0.21446,0.38906,0.2748,0.15641,0.68697,0.68961,0.40322,0.77278,0.8533,0.44683,0.65319,0.36461,1
0.099907,0,0.052709,0,0.0075496,0.0016439,0.030938,0.0011886,0.012096,0.0012456,0.069471,0.52652,0.057776,0.18863,0.21661,0.52253,0.099719,0.64032,0.73384,0.37944,0.81903,0.96485,0.24465,0.0056906,0.014094,4
0.26704,0.19081,0.23957,0.23887,0.65631,0.82855,0.31034,0.19691,0.51133,0.74351,0.30465,0.086988,0.64581,0.075628,0.79971,0.14703,0.070166,0.47024,0.39135,0.11584,0.37901,0.31991,0.72064,0.25571,0.30031,3
0.46901,0.33887,0.25813,0.16732,0.52454,0.3841,0.36668,0.201,0.49265,0.48496,0.49466,0.14865,0.24091,0.050509,0.75876,0.055951,0.041287,0.33608,0.30846,0.20045,0.44631,0.8645,0.28501,0.17634,0.10983,1
0.22973,0.21661,0.1381,0.12516,0.48896,0.28774,0.6143,0.33413,0.48544,0.38598,0.55344,0.19729,0.23241,0.11179,0.7375,0.051083,0.050484,0.30887,0.28749,0.26716,0.49129,0.90535,0.23429,0.22947,0.11071,1
0.36355,0.14523,0.37077,0.29118,0.71946,0.44483,0.57325,0.42512,0.80418,0.63514,0.044285,0.42481,0.58739,0.30779,0.3254,0.3801,0.259,0.79801,0.80481,0.35044,0.77743,0.75421,0.61014,0.2966,0.14202,2
0.63953,0.62968,0.44992,0.41569,0.59974,0.98912,0.24076,0.14871,0.44409,0.78097,0.049053,0.24021,0.99612,0.96373,0.48031,0.95212,0.88848,0.95698,0.78063,0.21361,0.62819,0.021469,1,0.016444,0.065379,3
